age,workclass,marital-status,relationship,race,sex,hours-per-week,income,region,nivel_educativo,perfil_ocupacional,cat_capital-gain,cat_capital-loss,log_capital_gain,log_capital_loss
43,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,30,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,46,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Never-married,Not-in-family,White,Male,50,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
54,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
59,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,,Divorced,Not-in-family,White,Male,50,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
18,,Never-married,Not-in-family,White,Male,25,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
41,Local-gov,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Husband,White,Male,48,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Not-in-family,White,Female,35,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_3,0.0,7.591357046698551
25,Private,Never-married,Not-in-family,White,Male,55,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
29,Private,Divorced,Unmarried,White,Female,54,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
63,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
26,State-gov,Divorced,Not-in-family,White,Female,38,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,White,Male,50,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_1,Nivel_4,8.209308411646937,0.0
45,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
72,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,7.138073034044347
51,Private,Married-spouse-absent,Other-relative,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
21,Private,Married-spouse-absent,Own-child,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Divorced,Unmarried,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,White,Male,41,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
31,Self-emp-not-inc,Divorced,Unmarried,White,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
68,Local-gov,Separated,Not-in-family,Black,Female,90,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
43,,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,White,Male,3,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
56,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Own-child,White,Male,12,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_8,Nivel_4,8.552367266423891,0.0
21,Private,Never-married,Not-in-family,White,Female,25,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,Black,Female,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_6,Nivel_4,11.512925464970229,0.0
52,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
56,Self-emp-inc,Married-civ-spouse,Husband,White,Male,70,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_6,Nivel_4,11.512925464970229,0.0
52,Private,Widowed,Not-in-family,White,Female,20,>50K,EEUU,Universitaria,Servicios,Nivel_3,Nivel_6,0.0,7.946263643580541
51,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,25,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
29,Private,Divorced,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Never-married,Not-in-family,Black,Male,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,White,Female,30,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
50,Private,Divorced,Not-in-family,Black,Female,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Not-in-family,White,Male,50,<=50K,Europa,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Own-child,Black,Male,30,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
50,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Wife,White,Female,25,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Federal-gov,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
54,Private,Married-civ-spouse,Husband,White,Male,25,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_7,Nivel_4,8.94754601503218,0.0
24,Private,Married-civ-spouse,Wife,White,Female,25,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Other-relative,White,Male,45,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Self-emp-not-inc,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,55,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,Self-emp-not-inc,Never-married,Own-child,Asian-Pac-Islander,Female,30,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,99,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
25,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Private,Divorced,Unmarried,White,Male,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
60,Local-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,8.895492631451633,0.0
30,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
39,State-gov,Married-civ-spouse,Husband,White,Male,52,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
65,Private,Married-civ-spouse,Husband,White,Male,24,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,25,<=50K,Latinoamerica,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Not-in-family,White,Female,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_8,0.0,7.355641102974253
31,Private,Never-married,Own-child,White,Male,25,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,State-gov,Never-married,Own-child,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_4,Nivel_4,8.83200393125627,0.0
37,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
52,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
66,Federal-gov,Widowed,Unmarried,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_1,Nivel_4,8.09376775793108,0.0
31,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Federal-gov,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_2,Nivel_4,8.519989278718239,0.0
45,Private,Divorced,Unmarried,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
32,Local-gov,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
53,Private,Divorced,Not-in-family,White,Male,40,<=50K,Norteamerica_Otros,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
54,Private,Married-civ-spouse,Husband,White,Male,40,>50K,Europa,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,8.04044688130311,0.0
43,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Unmarried,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Private,Divorced,Not-in-family,White,Male,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_1,Nivel_4,8.109525659752872,0.0
52,Private,Married-civ-spouse,Husband,White,Male,57,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,4,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
45,Private,Divorced,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,8.895492631451633,0.0
28,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
61,,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Escuela profesional,,Nivel_3,Nivel_4,0.0,0.0
48,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
32,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Self-emp-not-inc,Never-married,Not-in-family,White,Male,30,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,35,<=50K,Latinoamerica,Universitaria,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-spouse-absent,Unmarried,Other,Male,20,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,Private,Divorced,Not-in-family,White,Female,50,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Separated,Other-relative,White,Male,60,<=50K,Latinoamerica,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Local-gov,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Servicios,Nivel_3,Nivel_4,0.0,0.0
55,,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Maestría,,Nivel_3,Nivel_4,0.0,0.0
46,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
39,State-gov,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
50,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,7.303843225277705
34,Private,Married-spouse-absent,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,6.882437470997847
47,State-gov,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,,Never-married,Own-child,White,Male,60,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
43,Private,Divorced,Own-child,White,Female,72,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_1,0.0,7.388946097618437
45,Private,Divorced,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
55,Private,Married-civ-spouse,Other-relative,White,Male,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
68,Private,Married-civ-spouse,Husband,White,Male,8,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,,Married-spouse-absent,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,White,Male,35,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
72,,Married-civ-spouse,Husband,White,Male,3,<=50K,EEUU,Universitaria,,Nivel_3,Nivel_4,0.0,0.0
58,Local-gov,Widowed,Unmarried,White,Male,35,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Self-emp-inc,Never-married,Not-in-family,Black,Male,55,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
62,Private,Separated,Not-in-family,Black,Female,21,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
26,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,38,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.551186867296149
49,Local-gov,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Other-relative,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Self-emp-not-inc,Married-civ-spouse,Husband,Black,Male,48,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.543273346705446
29,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
45,Self-emp-inc,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
47,Self-emp-not-inc,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
52,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_2,Nivel_4,8.519989278718239,0.0
47,Private,Divorced,Unmarried,White,Female,15,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
36,Local-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.543273346705446
48,Private,Married-civ-spouse,Husband,White,Male,65,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,8.94754601503218,0.0
35,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.551186867296149
43,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,50,>50K,Europa,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Not-in-family,White,Male,20,<=50K,Latinoamerica,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
28,,Divorced,Not-in-family,White,Female,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
